demo run with success.

log:

0.65500 0.66850 0.70704 10.69020
0.65600 0.66921 0.71785 10.80794
0.65700 0.66993 0.72877 10.92059
0.65800 0.67066 0.73980 11.02827
0.65900 0.67140 0.75093 11.13114
0.66000 0.67215 0.76216 11.22933
0.66100 0.67291 0.77348 11.32300
0.66200 0.67368 0.78489 11.41229
0.66300 0.67447 0.79639 11.49735
0.66400 0.67526 0.80797 11.57834
0.66500 0.67607 0.81963 11.65540
0.66600 0.67689 0.83135 11.72869
0.66700 0.67772 0.84315 11.79835
0.66800 0.67857 0.85502 11.86453
0.66900 0.67942 0.86694 11.92738
0.67000 0.68029 0.87893 11.98702
0.67100 0.68117 0.89098 12.04361
0.67200 0.68206 0.90307 12.09728
0.67300 0.68296 0.91522 12.14814
0.67400 0.68388 0.92742 12.19634
0.67500 0.68480 0.93966 12.24197
0.67600 0.68574 0.95194 12.28516
0.67700 0.68669 0.96427 12.32601
0.67800 0.68766 0.97663 12.36461
0.67900 0.68864 0.98904 12.40107
0.68000 0.68962 1.00147 12.43546
0.68100 0.69063 1.01394 12.46787
0.68200 0.69164 1.02644 12.49835
0.68300 0.69267 1.03896 12.52699
0.68400 0.69371 1.05152 12.55382
0.68500 0.69476 1.06410 12.57889
0.68600 0.69582 1.07670 12.60225
