demo run with success.

log:

#!/bin/bash
source /home/amd_clmc/team/workspace/devel/setup.bash
cd /home/amd_clmc/team/workspace/devel/lib/amd_clmc_dmp/
chmod +x amd_clmc_dmp_cart_dmp_multi_traj_training_demo
./amd_clmc_dmp_cart_dmp_multi_traj_training_demo /home/amd_clmc/team/workspace/devel


0.46667 0.40624 0.19081 0.19117
0.46905 0.40611 0.19122 0.19041
0.47143 0.40600 0.19158 0.18972
0.47381 0.40590 0.19191 0.18909
0.47619 0.40581 0.19221 0.18854
0.47857 0.40573 0.19246 0.18805
0.48095 0.40566 0.19269 0.18763
0.48333 0.40560 0.19288 0.18726
0.48571 0.40555 0.19305 0.18695
0.48810 0.40550 0.19319 0.18670
0.49048 0.40546 0.19330 0.18649
0.49286 0.40543 0.19339 0.18633
0.49524 0.40540 0.19346 0.18622
0.49762 0.40538 0.19351 0.18615
